Unnamed: 0,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,bwd_last_window_size,traffic,is_attack
1792444,10.10.10.252,41563,10.10.10.249,1883,tcp,mqtt,4.874419,4454,0,OTH,T,T,0,DcAc,50,7054,0,0,-,4.78646,50,25,25,25,10.446134,5.223067,15.6692,0.5,1600,32,32,800,32,32,0,0,0,25,25,75,0,0,0,0,0.0,185.0,4431.0,88.62,89.568328,4.0,4.0,100.0,4.0,0.0,0.0,185.0,4531.0,60.413333,83.216113,991.821289,217540.979385,4786459.922791,97682.855567,98357.274539,181039.810181,219630.95665,4783896.923065,199329.038461,11240.849422,151.872635,217540.979385,4786459.922791,64681.890849,92325.512441,946.62863,50.0,25.0,4431.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4786459.922791,4786459.922791,4786459.922791,4786459.922791,0.0,0.0,0.0,0.0,0.0,0.0,502,501,502,501,mqttmalaria,1
3239075,10.10.10.252,39508,10.10.10.249,80,tcp,-,0.044627,0,0,OTH,T,T,0,^cA,1,52,0,0,-,0.044687,1,1,0,0,22.377856,22.377856,44.755713,1.0,32,32,32,32,32,32,1,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44687.0327,44687.0327,44687.0327,44687.0327,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44687.0327,44687.0327,44687.0327,44687.0327,0.0,0.0,0.0,0.0,0.0,0.0,301,508,301,508,slowread,1
79262,10.10.10.252,48270,10.10.10.249,80,tcp,-,0.062862,13181,0,SH,T,T,0,ScACF,4,216,0,0,-,0.062608,7,7,3,1,111.806791,111.806791,223.613583,1.0,232,32,40,232,32,40,2,2,0,2,1,13,0,0,0,0,0.0,5941.0,13181.0,1883.0,2772.472603,0.0,152.0,152.0,21.714286,57.4506,0.0,5941.0,13333.0,952.357143,2117.051201,0.0,38277.1492,62608.003616,10434.667269,15449.519783,40.054321,39104.938507,62598.94371,10433.157285,16445.446016,0.0,38277.1492,62684.774399,4821.905723,11338.552817,212959.99281,7.0,7.0,13181.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,62684.774399,62684.774399,62684.774399,62684.774399,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,501,apachekiller,1
789015,67.25.81.48,62454,95.5.247.86,9293,tcp,-,-,-,-,OTH,F,F,0,-,0,0,0,0,-,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,camoverflow,1
3123519,10.10.10.252,48904,10.10.10.249,80,tcp,http,0.500292,423,0,S0,T,T,0,ScAD,5,691,0,0,-,0.022368,4,3,1,1,178.827261,134.120446,312.947707,0.75,136,32,40,104,32,40,0,2,0,1,1,6,0,0,0,0,0.0,314.0,314.0,78.5,157.0,0.0,711.0,711.0,237.0,410.496041,0.0,711.0,1025.0,146.428571,275.084143,1041.889191,19656.181335,22367.954254,7455.984751,10570.344924,438.928604,20760.059357,21198.987961,10599.49398,14369.209357,72.956085,19656.181335,22367.954254,3727.992376,7814.527018,45824.485706,4.0,3.0,314.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,22367.954254,22367.954254,22367.954254,22367.954254,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,497,507,rudeadyet,1
3239093,10.10.10.252,39734,10.10.10.249,80,tcp,-,0.043895,0,0,OTH,T,T,0,^cA,1,52,0,0,-,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,32,32,32,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,508,0,508,slowread,1
2090890,10.10.10.252,41180,10.10.10.249,27634,tcp,-,9e-05,0,0,REJ,T,T,0,Sr,1,44,1,40,-,0.000176,1,1,0,0,5683.338753,5683.338753,11366.677507,1.0,24,24,24,20,20,20,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.952911,175.952911,175.952911,175.952911,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.952911,175.952911,175.952911,175.952911,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,1024,0,netscan,1
1759919,10.10.10.252,46723,10.10.10.249,1883,tcp,mqtt,4.835225,4438,0,OTH,T,T,0,DcAc,50,7038,0,0,-,3.179647,34,17,17,17,10.693011,5.346505,16.039516,0.5,1088,32,32,544,32,32,0,0,0,17,17,51,0,0,0,0,0.0,184.0,3020.0,88.823529,90.204976,4.0,4.0,68.0,4.0,0.0,0.0,184.0,3088.0,60.54902,83.673488,932.9319,218773.126602,3179646.968842,96352.93845,98565.04429,178420.782089,221991.062164,3177401.065826,198587.566614,14471.877133,153.779984,218773.126602,3179646.968842,63592.939377,92029.462511,971.176999,34.0,17.0,3020.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,3179646.968842,3179646.968842,3179646.968842,3179646.968842,0.0,0.0,0.0,0.0,0.0,0.0,502,2662,502,2796,mqttmalaria,1
91007,10.10.10.252,58133,10.10.10.255,137,udp,dns,-,-,-,S0,T,T,0,D,1,78,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
3232435,10.10.10.252,43900,10.10.10.249,80,tcp,http,0.020744,321,0,S0,T,T,0,ScAD,3,485,0,0,-,0.0,1,1,1,0,0.0,0.0,0.0,1.0,32,32,32,32,32,32,0,0,0,1,0,2,0,0,0,0,41.0,41.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,20.5,28.991378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.12146,265.12146,265.12146,265.12146,0.0,0.0,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.12146,265.12146,265.12146,265.12146,0.0,0.0,0.0,0.0,0.0,0.0,502,508,502,508,slowloris,1
2238269,10.10.10.252,63895,10.10.10.249,50153,tcp,-,0.000123,0,0,REJ,T,T,0,Sr,1,44,1,40,-,0.000147,1,1,0,0,6797.899514,6797.899514,13595.799028,1.0,24,24,24,20,20,20,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.104263,147.104263,147.104263,147.104263,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.104263,147.104263,147.104263,147.104263,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,1024,0,netscan,1
14904,10.10.10.252,60270,10.10.10.249,80,tcp,-,0.062745,13236,0,SH,T,T,0,ScACF,4,216,0,0,-,0.062176,6,6,2,1,96.500274,96.500274,193.000548,1.0,200,32,40,200,32,40,2,2,0,2,1,11,0,0,0,0,0.0,7240.0,13280.0,2213.333333,3449.815454,0.0,152.0,152.0,25.333333,62.05374,0.0,7240.0,13432.0,1119.333333,2591.72492,5.960464,38705.11055,62175.989151,12435.19783,16818.215345,24.795532,39659.023285,62143.087387,12428.617477,17922.165393,5.960464,38705.11055,62226.057053,5656.914278,12453.755759,216031.947114,6.0,6.0,13280.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,62226.057053,62226.057053,62226.057053,62226.057053,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,501,apachekiller,1
2467775,10.10.10.247,5683,10.10.10.249,5683,udp,-,0.002295,100,0,S0,T,T,0,Dc,3,184,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,167.0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal,0
3073916,10.10.10.252,37146,10.10.10.249,80,tcp,http,0.022727,314,0,S0,T,T,0,ScAD,4,530,0,0,-,0.022182,4,3,1,1,180.32649,135.244868,315.571358,0.75,136,32,40,104,32,40,0,2,0,1,1,6,0,0,0,0,0.0,384.0,384.0,96.0,192.0,0.0,711.0,711.0,237.0,410.496041,0.0,711.0,1095.0,156.428571,283.339524,945.806503,19731.044769,22181.987762,7393.995921,10687.857279,362.873077,20648.956299,21011.829376,10505.914688,14344.42701,39.100647,19731.044769,22181.987762,3696.99796,7866.820641,49364.376706,4.0,3.0,384.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,22181.987762,22181.987762,22181.987762,22181.987762,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,497,507,rudeadyet,1
86441,10.10.10.252,54676,10.10.10.249,137,udp,dns,-,-,-,S0,T,T,0,D,1,78,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
2598818,10.10.10.1,5678,255.255.255.255,5678,udp,-,-,-,-,S0,T,T,0,D,1,195,0,0,-,0.002479,3,3,3,3,1210.244494,1210.244494,2420.488987,1.0,24,8,8,24,8,8,0,0,0,0,0,0,0,0,0,0,32.0,35.0,100.0,33.333333,1.527525,34.0,35.0,103.0,34.333333,0.57735,32.0,35.0,203.0,33.833333,1.169045,1199.960709,1278.877258,2478.837967,1239.418983,55.802427,6490.945816,6643.05687,13134.002686,6567.001343,107.558757,1199.960709,6643.05687,19520.998001,3904.1996,2664.481008,81893.210734,3.0,3.0,100.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,19520.998001,19520.998001,19520.998001,19520.998001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal,0
84612,10.10.10.252,54867,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,68,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
89706,10.10.10.252,36714,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,78,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
3242586,10.10.10.252,54142,10.10.10.249,80,tcp,-,0.000264,0,0,RSTR,T,T,0,Fr,1,52,1,40,-,0.042821,3,3,1,2,70.059197,70.059197,140.118394,1.0,96,32,32,96,32,32,0,0,0,1,1,6,0,0,0,0,0.0,279.0,279.0,93.0,161.080725,0.0,576.0,850.0,283.333333,288.113404,0.0,576.0,1129.0,188.166667,233.346452,1626.014709,41194.915771,42820.930481,21410.46524,27979.438265,334.978104,677.82402,1012.802124,506.401062,242.428673,41.007996,41194.915771,42820.930481,8564.186096,18242.775443,26365.6111,3.0,3.0,279.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,42820.930481,42820.930481,42820.930481,42820.930481,0.0,0.0,0.0,0.0,0.0,0.0,1152,507,302,507,slowread,1
1034972,47.236.255.102,11388,62.79.196.28,16886,tcp,-,-,-,-,OTH,F,F,0,-,0,0,0,0,-,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,camoverflow,1
48649,10.10.10.252,52744,10.10.10.249,80,tcp,-,0.062634,13236,0,SH,T,T,0,ScACF,4,216,0,0,-,0.062459,6,6,2,1,96.06303,96.06303,192.126059,1.0,200,32,40,200,32,40,2,2,0,2,1,11,0,0,0,0,0.0,7240.0,13192.0,2198.666667,3430.425435,0.0,152.0,152.0,25.333333,62.05374,0.0,7240.0,13344.0,1112.0,2576.616527,9.059906,38231.84967,62458.992004,12491.798401,16522.741153,38.146973,39148.09227,62468.05191,12493.610382,17638.994892,9.059906,38231.84967,62533.140182,5684.830926,12302.589412,213644.177912,6.0,6.0,13192.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,62533.140182,62533.140182,62533.140182,62533.140182,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,501,apachekiller,1
93496,10.10.10.252,57359,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,73,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
2479187,10.10.10.247,5683,10.10.10.249,5683,udp,-,0.002194,100,0,S0,T,T,0,Dc,3,184,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,167.0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal,0
95217,10.10.10.252,38323,10.10.10.255,137,udp,dns,-,-,-,S0,T,T,0,D,1,78,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
3242653,10.10.10.252,35920,10.10.10.249,80,tcp,-,0.042792,0,0,OTH,T,T,0,^cA,1,52,0,0,-,0.065121,5,4,1,2,76.779943,61.423954,138.203897,0.8,168,32,40,136,32,40,0,2,0,1,1,8,0,0,0,0,0.0,235.0,235.0,47.0,105.095195,0.0,576.0,850.0,212.5,274.606992,0.0,576.0,1085.0,120.555556,203.492697,1583.814621,42594.194412,65121.173859,16280.293465,19303.153565,241.041183,20917.892456,21782.875061,7260.958354,11828.80129,47.922134,42594.194412,65121.173859,8140.146732,15334.524644,16661.247574,5.0,4.0,235.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,65121.173859,65121.173859,65121.173859,65121.173859,0.0,0.0,0.0,0.0,0.0,0.0,1152,65160,302,508,slowread,1
3234267,10.10.10.252,57304,10.10.10.249,80,tcp,-,0.044700,0,0,OTH,T,T,0,^cA,1,52,0,0,-,0.044879,1,1,0,0,22.282156,22.282156,44.564313,1.0,32,32,32,32,32,32,1,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44878.959656,44878.959656,44878.959656,44878.959656,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44878.959656,44878.959656,44878.959656,44878.959656,0.0,0.0,0.0,0.0,0.0,0.0,301,508,301,508,slowread,1
3205502,10.10.10.252,53346,10.10.10.249,80,tcp,-,1.415457,22,0,SH,T,T,0,DcF,2,126,0,0,-,0.0,1,1,1,0,0.0,0.0,0.0,1.0,32,32,32,32,32,32,0,0,0,1,0,2,0,0,0,0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,9.0,12.727922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.796738,60.796738,60.796738,60.796738,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.796738,60.796738,60.796738,60.796738,0.0,0.0,0.0,0.0,0.0,0.0,502,508,502,508,slowloris,1
1301342,232.159.106.76,146,147.227.221.63,1475,tcp,-,-,-,-,OTH,F,F,0,-,0,0,0,0,-,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,camoverflow,1
2388859,10.10.10.247,5683,10.10.10.249,5683,udp,-,0.002229,100,0,S0,T,T,0,Dc,3,184,0,0,-,1e-05,3,3,3,3,306900.292683,306900.292683,613800.585366,1.0,24,8,8,24,8,8,0,0,0,0,0,0,0,0,0,0,32.0,35.0,100.0,33.333333,1.527525,34.0,35.0,103.0,34.333333,0.57735,32.0,35.0,203.0,33.833333,1.169045,3.814697,5.960464,9.775162,4.887581,1.517287,6644.964218,6785.154343,13430.118561,6715.05928,99.129388,3.814697,14111.995697,27551.88942,5510.377884,5863.467818,20766919.804878,3.0,3.0,100.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,27551.88942,27551.88942,27551.88942,27551.88942,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal,0
95160,10.10.10.252,42220,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,74,0,0,-,0.0,10,0,5,0,0.0,0.0,0.0,0.0,320,32,32,0,0,0,0,0,0,5,0,10,0,0,0,0,0.0,6.0,30.0,3.0,3.162278,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,3.0,3.162278,77.009201,1014841.794968,4058903.932571,450989.325841,534698.215484,0.0,0.0,0.0,0.0,0.0,77.009201,1014841.794968,4058903.932571,450989.325841,534698.215484,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4058903.932571,4058903.932571,4058903.932571,4058903.932571,0.0,0.0,0.0,0.0,0.0,0.0,512,0,24571,0,arpspoofing,1
1899303,10.10.10.252,48846,10.10.10.249,57551,tcp,-,4.5e-05,0,0,REJ,T,T,0,Sr,1,44,1,40,-,3.8e-05,1,1,0,0,26214.4,26214.4,52428.8,1.0,24,24,24,20,20,20,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.146973,38.146973,38.146973,38.146973,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.146973,38.146973,38.146973,38.146973,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,1024,0,netscan,1
2721,10.10.10.252,33262,10.10.10.249,80,tcp,-,0.060767,13280,0,SH,T,T,0,ScACF,4,216,0,0,-,0.062743,7,7,3,1,111.566322,111.566322,223.132644,1.0,232,32,40,232,32,40,2,2,0,2,1,13,0,0,0,0,0.0,7240.0,13181.0,1883.0,2858.278095,0.0,152.0,152.0,21.714286,57.4506,0.0,7240.0,13333.0,952.357143,2169.077635,7.867813,38697.004318,62742.948532,10457.158089,15670.734095,40.054321,39803.028107,62731.981277,10455.330213,16863.782848,7.867813,38697.004318,62812.08992,4831.699225,11469.924318,212501.967343,7.0,7.0,13181.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,62812.08992,62812.08992,62812.08992,62812.08992,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,501,apachekiller,1
39503,10.10.10.252,46800,10.10.10.249,80,tcp,-,0.062650,13280,0,SH,T,T,0,ScACF,4,216,0,0,-,0.062528,6,6,2,1,95.956807,95.956807,191.913613,1.0,200,32,40,200,32,40,2,2,0,2,1,11,0,0,0,0,0.0,7240.0,13181.0,2196.833333,3428.020444,0.0,152.0,152.0,25.333333,62.05374,0.0,7240.0,13333.0,1111.083333,2574.739368,10.01358,37566.184998,62528.133392,12505.626678,16099.215287,43.869019,38952.112198,62579.154968,12515.830994,17522.807631,10.01358,37566.184998,62667.131424,5697.011948,12066.988914,213232.01696,6.0,6.0,13181.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,62667.131424,62667.131424,62667.131424,62667.131424,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,501,apachekiller,1
1996956,10.10.10.252,41204,10.10.10.249,44405,tcp,-,3.5e-05,0,0,REJ,T,T,0,Sr,1,44,1,40,-,0.000123,1,1,0,0,8128.496124,8128.496124,16256.992248,1.0,24,24,24,20,20,20,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.023987,123.023987,123.023987,123.023987,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.023987,123.023987,123.023987,123.023987,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,1024,0,netscan,1
3241212,10.10.10.252,57332,10.10.10.249,80,tcp,-,0.000035,0,0,RSTR,T,T,0,Fr,1,52,1,40,-,0.000193,1,1,0,0,5178.153086,5178.153086,10356.306173,1.0,32,32,32,20,20,20,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.119049,193.119049,193.119049,193.119049,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.119049,193.119049,193.119049,193.119049,0.0,0.0,0.0,0.0,0.0,0.0,1152,0,1152,0,slowread,1
